category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
24852,Hole Saws,ATCG32,"2"" TUNGSTEN CARBIDE GRIT HOLE SAW #161244",,E:\IMAGES\ITEMS\product\A\T\mk-morse-atcg32-2-tungsten-carbide-grit-hole-saw-161244.jpg,MK Morse,"Cleanly cuts abrasive materials such as lath, plaster and ceiling tile.","For installing lighting fixtures from Mini Juno, Capri, Marco, Halo,Progress, Lithonla, Ligholier, Preacolite and others.","Lath, plaster, ceiling tile PACKAGING: 1 per box",,,"2"" TUNGSTEN CARBIDE GRIT HOLE SAW #161244"
24852,Hole Saws,ATCG40,"2 1/2""TUNGSTEN CARBIDE GRIT HOLE SAW #161305",,E:\IMAGES\ITEMS\product\A\T\mk-morse-atcg40-2-12tungsten-carbide-grit-hole-saw-161305.jpg,MK Morse,"Cleanly cuts abrasive materials such as lath, plaster and ceiling tile.","For installing lighting fixtures from Mini Juno, Capri, Marco, Halo,Progress, Lithonla, Ligholier, Preacolite and others.","Lath, plaster, ceiling tile PACKAGING: 1 per box",,,"2 1/2""TUNGSTEN CARBIDE GRIT HOLE SAW #161305"
24852,Hole Saws,ATCG48,"3"" TUNGSTEN CARBIDE GRIT HOLE SAW #161350",,E:\IMAGES\ITEMS\product\A\T\mk-morse-atcg48-3-tungsten-carbide-grit-hole-saw-161350.jpg,MK Morse,"Cleanly cuts abrasive materials such as lath, plaster and ceiling tile.","For installing lighting fixtures from Mini Juno, Capri, Marco, Halo,Progress, Lithonla, Ligholier, Preacolite and others.","Lath, plaster, ceiling tile PACKAGING: 1 per box",,,"3"" TUNGSTEN CARBIDE GRIT HOLE SAW #161350"
24852,Hole Saws,ATCG58,"3 5/8""TUNGSTEN CARBIDE GRIT HOLE SAW #161077",,E:\IMAGES\ITEMS\product\A\T\mk-morse-atcg58-3-58tungsten-carbide-grit-hole-saw-161077.jpg,MK Morse,"Cleanly cuts abrasive materials such as lath, plaster and ceiling tile.","For installing lighting fixtures from Mini Juno, Capri, Marco, Halo,Progress, Lithonla, Ligholier, Preacolite and others.","Lath, plaster, ceiling tile PACKAGING: 1 per box",,,"3 5/8""TUNGSTEN CARBIDE GRIT HOLE SAW #161077"
24852,Hole Saws,ATCG70,"4 3/8""TUNGSTEN CARBIDE GRIT HOLE SAW #161039",,E:\IMAGES\ITEMS\product\A\T\mk-morse-atcg70-4-38tungsten-carbide-grit-hole-saw-161039.jpg,MK Morse,"Cleanly cuts abrasive materials such as lath, plaster and ceiling tile.","For installing lighting fixtures from Mini Juno, Capri, Marco, Halo,Progress, Lithonla, Ligholier, Preacolite and others.","Lath, plaster, ceiling tile PACKAGING: 1 per box",,,"4 3/8""TUNGSTEN CARBIDE GRIT HOLE SAW #161039"
24852,Hole Saws,AV02E,ELECTRICIANS HOLESAW KIT #171021,,E:\IMAGES\ITEMS\product\A\V\mk-morse-av02e-electricians-holesaw-kit-171021.jpg,MK Morse,,,,,"Entrance sizes to 2? Saws (1 each): 7/8?, 1-1/8?, 1-3/8?, 1-3/4?, 2?, 2-1/2? Arbors (1 each): M44, M45P",ELECTRICIANS HOLESAW KIT #171021
24852,Hole Saws,AV08E,HOLESAW MASTER ELECT. KIT #171083,,E:\IMAGES\ITEMS\product\A\V\mk-morse-av08e-holesaw-master-elect-kit-171083.jpg,MK Morse,,,,,"Entrance sizes to 4? Saws (1 each): 7/8?, 1-1/8?, 1-3/8?, 1-3/4?, 2?, 2-1/2?, 3? 3-5/8?, 4-1/8?, 4-1/2? Arbors (1 each): M24K, M44, M45P",HOLESAW MASTER ELECT. KIT #171083
24852,Hole Saws,AV11,"HOLESAW 11/16"" #170116",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av11-holesaw-1116-170116.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 11/16"" #170116"
24852,Hole Saws,AV12,"HOLESAW 3/4"" #170123",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av12-holesaw-34-170123.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 3/4"" #170123"
24852,Hole Saws,AV14,"HOLESAW 7/8"" #170147",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av14-holesaw-78-170147.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 7/8"" #170147"
24852,Hole Saws,AV16,"HOLESAW 1"" #170161",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av16-holesaw-1-170161.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 1"" #170161"
24852,Hole Saws,AV19,"HOLESAW 1 3/16"" #170192",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av19-holesaw-1-316-170192.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 1 3/16"" #170192"
24852,Hole Saws,AV20,"HOLESAW 1 1/4"" #170208",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av20-holesaw-1-14-170208.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 1 1/4"" #170208"
24852,Hole Saws,AV22,"HOLESAW 1 3/8"" #170222",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av22-holesaw-1-38-170222.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 1 3/8"" #170222"
24852,Hole Saws,AV24,"HOLESAW 1 1/2"" #170246",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av24-holesaw-1-12-170246.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 1 1/2"" #170246"
24852,Hole Saws,AV26,"HOLESAW 1 5/8"" #170260",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av26-holesaw-1-58-170260.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 1 5/8"" #170260"
24852,Hole Saws,AV28,"HOLESAW 1 3/4"" #170284",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av28-holesaw-1-34-170284.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 1 3/4"" #170284"
24852,Hole Saws,AV32,"HOLESAW 2"" #170321",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av32-holesaw-2-170321.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 2"" #170321"
24852,Hole Saws,AV34,"HOLESAW 2 1/8"" #170345",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av34-holesaw-2-18-170345.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 2 1/8"" #170345"
24852,Hole Saws,AV36,"HOLESAW 2 1/4"" #170369",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av36-holesaw-2-14-170369.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 2 1/4"" #170369"
24852,Hole Saws,AV38,"HOLESAW 2 3/8"" #170883",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av38-holesaw-2-38-170883.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 2 3/8"" #170883"
24852,Hole Saws,AV41,"HOLESAW 2 9/16"" #170413",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av41-holesaw-2-916-170413.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 2 9/16"" #170413"
24852,Hole Saws,AV42,"HOLESAW 2 5/8"" #170420",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av42-holesaw-2-58-170420.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 2 5/8"" #170420"
24852,Hole Saws,AV44,"HOLESAW 2 3/4"" #170444",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av44-holesaw-2-34-170444.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 2 3/4"" #170444"
24852,Hole Saws,AV48,"HOLESAW 3"" #170482",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av48-holesaw-3-170482.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 3"" #170482"
24852,Hole Saws,AV50,HOLESAW 3 41647 #170505,,E:\IMAGES\ITEMS\product\A\V\mk-morse-av50-holesaw-3-41647-170505.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,HOLESAW 3 41647 #170505
24852,Hole Saws,AV52,"HOLESAW 3 1/4"" #170529",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av52-holesaw-3-14-170529.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 3 1/4"" #170529"
24852,Hole Saws,AV56,"HOLESAW 3 1/2"" #180567",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av56-holesaw-3-12-180567.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 3 1/2"" #180567"
24852,Hole Saws,AV58,"HOLESAW 3 5/8"" #170581",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av58-holesaw-3-58-170581.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 3 5/8"" #170581"
24852,Hole Saws,AV62,"3 7/8"" BI-METAL HOLESAW 170628",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av62-3-78-bi-metal-holesaw-170628.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"3 7/8"" BI-METAL HOLESAW 170628"
24852,Hole Saws,AV64,"HOLESAW 4"" #170462",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av64-holesaw-4-170462.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 4"" #170462"
24852,Hole Saws,AV66,"HOLESAW 4 1/8"" #170666",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av66-holesaw-4-18-170666.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 4 1/8"" #170666"
24852,Hole Saws,AV72,"HOLESAW 4 1/2"" #170727",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av72-holesaw-4-12-170727.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 4 1/2"" #170727"
24852,Hole Saws,AV76,"HOLESAW 4 3/4"" #170765",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av76-holesaw-4-34-170765.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 4 3/4"" #170765"
24852,Hole Saws,AV80,"HOLESAW 5"" #170802",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av80-holesaw-5-170802.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 5"" #170802"
24852,Hole Saws,AV84,"5 1/4"" BI METAL HOLESAW BOXED",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av84-5-14-bi-metal-holesaw-boxed.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"5 1/4"" BI METAL HOLESAW BOXED"
24852,Hole Saws,AV88,"HOLESAW 5 1/2"" #170888",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av88-holesaw-5-12-170888.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 5 1/2"" #170888"
24852,Hole Saws,AV92,"5 3/4"" HOLESAW #170925",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av92-5-34-holesaw-170925.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"5 3/4"" HOLESAW #170925"
24852,Hole Saws,AV96,"HOLESAW 6"" #170963",,E:\IMAGES\ITEMS\product\A\V\mk-morse-av96-holesaw-6-170963.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.",,,,"HOLESAW 6"" #170963"
24852,Hole Saws,M24K,"ARBOR 1/4"" SHNK AV09-AV24 ROUND SHANK #140027",,E:\IMAGES\ITEMS\product\M\2\mk-morse-m24k-arbor-14-shnk-av09-av24-round-shank-140027.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.","Applications: Wood, plastic, machinable metals, stainless steel alloys, nail-embedded wood",,,"ARBOR 1/4"" SHNK AV09-AV24 ROUND SHANK #140027"
24852,Hole Saws,M34,"ARBOR 3/8"" SHNK AV09-AV19 #140041",,E:\IMAGES\ITEMS\product\M\3\mk-morse-m34-arbor-38-shnk-av09-av19-140041.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.","Applications: Wood, plastic, machinable metals, stainless steel alloys, nail-embedded wood",,,"ARBOR 3/8"" SHNK AV09-AV19 #140041"
24852,Hole Saws,M35PS,"ARBOR 3/8"" SHNK AV20-AV38 #140065",,E:\IMAGES\ITEMS\product\M\3\mk-morse-m35ps-arbor-38-shnk-av20-av38-140065.jpg,MK Morse,"Premium line of professional quality bi-metal hole saws feature an M3 high-speed steel cutting edge, electron beam welded to a tough steel backer. Caps stand up to abuse and punishment, yet are lighter and easier to use than those of competitors. Cutting","Positive rake teeth provides better chip clearance 1 1/2"" cutting depth will cut through a 2 x 4 Requires a separate arbor. Variable pitch teeth reduces friction and heat Expanded gullets allow for faster cutting and increased blade life Better tooth match for better chip clearance and smoother cutting Reinforced tooth flank makes teeth stronger for longer life andresistance to tooth strippage.","Applications: Wood, plastic, machinable metals, stainless steel alloys, nail-embedded wood",,,"ARBOR 3/8"" SHNK AV20-AV38 #140065"
