category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,3660IDPAV2-31350,Cast In Place Tactile Warning Surface Tiles - Safety Red,,E:\IMAGES\ITEMS\product\3\6\ada-solutions-3660idpav2-31350-cast-in-place-tactile-warning-surface-tiles-safety-red.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 36"" x 60""Dome Spacing: 2.35""",Cast In Place Tactile Warning Surface Tiles - Safety Red
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2436IDPAV1-37925,Cast In Place Tactile Warning Surface Tiles - White,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2436idpav1-37925-cast-in-place-tactile-warning-surface-tiles-white.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 36""Dome Spacing: 1.67""",Cast In Place Tactile Warning Surface Tiles - White
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2436IDPAV2-37925,Cast In Place Tactile Warning Surface Tiles - White,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2436idpav2-37925-cast-in-place-tactile-warning-surface-tiles-white.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 36""Dome Spacing: 2.35""",Cast In Place Tactile Warning Surface Tiles - White
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2448IDPAV1-37925,Cast In Place Tactile Warning Surface Tiles - White,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2448idpav1-37925-cast-in-place-tactile-warning-surface-tiles-white.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 48""Dome Spacing: 1.67""",Cast In Place Tactile Warning Surface Tiles - White
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2448IDPAV2-37925,Cast In Place Tactile Warning Surface Tiles - White,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2448idpav2-37925-cast-in-place-tactile-warning-surface-tiles-white.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 48""Dome Spacing: 2.35""",Cast In Place Tactile Warning Surface Tiles - White
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2460IDPAV1-37925,Cast In Place Tactile Warning Surface Tiles - White,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2460idpav1-37925-cast-in-place-tactile-warning-surface-tiles-white.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 60""Dome Spacing: 1.67""",Cast In Place Tactile Warning Surface Tiles - White
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2460IDPAV2-37925,Cast In Place Tactile Warning Surface Tiles - White,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2460idpav2-37925-cast-in-place-tactile-warning-surface-tiles-white.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 60""Dome Spacing: 2.35""",Cast In Place Tactile Warning Surface Tiles - White
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,3648IDPAV1-37925,Cast In Place Tactile Warning Surface Tiles - White,,E:\IMAGES\ITEMS\product\3\6\ada-solutions-3648idpav1-37925-cast-in-place-tactile-warning-surface-tiles-white.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 36"" x 48""Dome Spacing: 1.67""",Cast In Place Tactile Warning Surface Tiles - White
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,3660IDPAV1-37925,Cast In Place Tactile Warning Surface Tiles - White,,E:\IMAGES\ITEMS\product\3\6\ada-solutions-3660idpav1-37925-cast-in-place-tactile-warning-surface-tiles-white.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 36"" x 60""Dome Spacing: 1.67""",Cast In Place Tactile Warning Surface Tiles - White
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,3648IDPAV2-37925,Cast In Place Tactile Warning Surface Tiles - White,,E:\IMAGES\ITEMS\product\3\6\ada-solutions-3648idpav2-37925-cast-in-place-tactile-warning-surface-tiles-white.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 36"" x 48""Dome Spacing: 2.35""",Cast In Place Tactile Warning Surface Tiles - White
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,3660IDPAV2-37925,Cast In Place Tactile Warning Surface Tiles - White,,E:\IMAGES\ITEMS\product\3\6\ada-solutions-3660idpav2-37925-cast-in-place-tactile-warning-surface-tiles-white.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 36"" x 60""Dome Spacing: 2.35""",Cast In Place Tactile Warning Surface Tiles - White
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2436IDPAV1-22144,Cast In Place Tactile Warning Surface Tiles - Clay Red,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2436idpav1-22144-cast-in-place-tactile-warning-surface-tiles-clay-red.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 36""Dome Spacing: 1.67""",Cast In Place Tactile Warning Surface Tiles - Clay Red
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2436IDPAV2-22144,Cast In Place Tactile Warning Surface Tiles - Clay Red,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2436idpav2-22144-cast-in-place-tactile-warning-surface-tiles-clay-red.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 36""Dome Spacing: 2.35""",Cast In Place Tactile Warning Surface Tiles - Clay Red
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2448IDPAV1-22144,Cast In Place Tactile Warning Surface Tiles - Clay Red,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2448idpav1-22144-cast-in-place-tactile-warning-surface-tiles-clay-red.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 48""Dome Spacing: 1.67""",Cast In Place Tactile Warning Surface Tiles - Clay Red
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2448IDPAV2-22144,Cast In Place Tactile Warning Surface Tiles - Clay Red,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2448idpav2-22144-cast-in-place-tactile-warning-surface-tiles-clay-red.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 48""Dome Spacing: 2.35""",Cast In Place Tactile Warning Surface Tiles - Clay Red
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2460IDPAV1-22144,Cast In Place Tactile Warning Surface Tiles - Clay Red,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2460idpav1-22144-cast-in-place-tactile-warning-surface-tiles-clay-red.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 60""Dome Spacing: 1.67""",Cast In Place Tactile Warning Surface Tiles - Clay Red
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2460IDPAV2-22144,Cast In Place Tactile Warning Surface Tiles - Clay Red,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2460idpav2-22144-cast-in-place-tactile-warning-surface-tiles-clay-red.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 60""Dome Spacing: 2.35""",Cast In Place Tactile Warning Surface Tiles - Clay Red
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,3648IDPAV1-22144,Cast In Place Tactile Warning Surface Tiles - Clay Red,,E:\IMAGES\ITEMS\product\3\6\ada-solutions-3648idpav1-22144-cast-in-place-tactile-warning-surface-tiles-clay-red.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 36"" x 48""Dome Spacing: 1.67""",Cast In Place Tactile Warning Surface Tiles - Clay Red
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,3660IDPAV1-22144,Cast In Place Tactile Warning Surface Tiles - Clay Red,,E:\IMAGES\ITEMS\product\3\6\ada-solutions-3660idpav1-22144-cast-in-place-tactile-warning-surface-tiles-clay-red.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 36"" x 60""Dome Spacing: 1.67""",Cast In Place Tactile Warning Surface Tiles - Clay Red
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,3648IDPAV2-22144,Cast In Place Tactile Warning Surface Tiles - Clay Red,,E:\IMAGES\ITEMS\product\3\6\ada-solutions-3648idpav2-22144-cast-in-place-tactile-warning-surface-tiles-clay-red.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 36"" x 48""Dome Spacing: 2.35""",Cast In Place Tactile Warning Surface Tiles - Clay Red
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,3660IDPAV2-22144,Cast In Place Tactile Warning Surface Tiles - Clay Red,,E:\IMAGES\ITEMS\product\3\6\ada-solutions-3660idpav2-22144-cast-in-place-tactile-warning-surface-tiles-clay-red.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 36"" x 60""Dome Spacing: 2.35""",Cast In Place Tactile Warning Surface Tiles - Clay Red
695|26079,ADA Tiles | Detectable Warning Systems (INACTIVE)|ADA Pads,2436IDPAV1-15187,Cast In Place Tactile Warning Surface Tiles - Safety Blue,,E:\IMAGES\ITEMS\product\2\4\ada-solutions-2436idpav1-15187-cast-in-place-tactile-warning-surface-tiles-safety-blue.jpg,ADA Solutions,The most proven and trusted Detectable Warning solution in the world.,"For use in new curb ramps or new constructionPressed into place in freshly poured concreteCast-In-Place Tiles have a 1/4"" nominal thickness and feature embedment ribs 3"" on center through entire length of tilePlastic sheeting protection covers entire surface of Cast-In-Place TileStandard sizes: 24"" x 36"", 24"" x 48"", 24"" x 60"", 36"" x 48"" and 36"" x 60""Cast in Place Tactile is made of a colorfast and UV stable homogenous glass and carbon composite with fiberglass truncated domes for enhanced durability. The Cast in Place Tactile is used for new curb ramps or new construction applications and is a great long-term solution for any project, under any weather conditions.","Available Colors All of ADA Solutions Inc., truncated dome tactile surfaces are in full compliance with the American Disabilities Act Accessibility Guidelines (ADAAG), Public Right-of-Way (PROW) and California Title 24 Requirements. ADA Solutions Inc., products are approved for use by all major municipalities, DPW’s and state DOT's.",,"Dimensions: 24"" x 36""Dome Spacing: 1.67""",Cast In Place Tactile Warning Surface Tiles - Safety Blue
