category_ids,category_names,sku,meta_title,meta_description,Image,manufacturer,description,short_description,summary,upc,size_info,meta_keyword
48|24837,Core Bits|Coring Bits,CB1125,Carbide Rebar Core Bits,,E:\IMAGES\ITEMS\product\C\B\diamond-products-cb1125-carbide-rebar-core-bits.png,Diamond Products,Designed to cut through rebar after a diamond core bit has drilled through the concrete. Carbide inserts are brazed into the core barrel. This specialized bit must be used with water to keep the bit cool while drilling in steel.,"Application : Designed to cut through rebar after a diamond core bit has drilled through the concreteCarbide inserts are brazed into the core barrelThis specialized bit must be used with water to keep the bit cool while drilling in steelBond : CBCore length : 13""Quality grade : Carbide Rebar Cutter Core Bit",,,"Size:  1-1/8"" , Inserts:  4 , Hub:  5-8""-11",Carbide Rebar Core Bits
48|24837,Core Bits|Coring Bits,CB1250,Carbide Rebar Core Bits,,E:\IMAGES\ITEMS\product\C\B\diamond-products-cb1250-carbide-rebar-core-bits.png,Diamond Products,Designed to cut through rebar after a diamond core bit has drilled through the concrete. Carbide inserts are brazed into the core barrel. This specialized bit must be used with water to keep the bit cool while drilling in steel.,"Application : Designed to cut through rebar after a diamond core bit has drilled through the concreteCarbide inserts are brazed into the core barrelThis specialized bit must be used with water to keep the bit cool while drilling in steelBond : CBCore length : 13""Quality grade : Carbide Rebar Cutter Core Bit",,,"Size:  1-1/4"" , Inserts:  6 , Hub:  5-8""-11",Carbide Rebar Core Bits
48|24837,Core Bits|Coring Bits,CB1375,Carbide Rebar Core Bits,,E:\IMAGES\ITEMS\product\C\B\diamond-products-cb1375-carbide-rebar-core-bits.png,Diamond Products,Designed to cut through rebar after a diamond core bit has drilled through the concrete. Carbide inserts are brazed into the core barrel. This specialized bit must be used with water to keep the bit cool while drilling in steel.,"Application : Designed to cut through rebar after a diamond core bit has drilled through the concreteCarbide inserts are brazed into the core barrelThis specialized bit must be used with water to keep the bit cool while drilling in steelBond : CBCore length : 13""Quality grade : Carbide Rebar Cutter Core Bit",,,"Size:  1-3/8"" , Inserts:  6 , Hub:  5-8""-11",Carbide Rebar Core Bits
48|24837,Core Bits|Coring Bits,CB1500,Carbide Rebar Core Bits,,E:\IMAGES\ITEMS\product\C\B\diamond-products-cb1500-carbide-rebar-core-bits.png,Diamond Products,Designed to cut through rebar after a diamond core bit has drilled through the concrete. Carbide inserts are brazed into the core barrel. This specialized bit must be used with water to keep the bit cool while drilling in steel.,"Application : Designed to cut through rebar after a diamond core bit has drilled through the concreteCarbide inserts are brazed into the core barrelThis specialized bit must be used with water to keep the bit cool while drilling in steelBond : CBCore length : 13""Quality grade : Carbide Rebar Cutter Core Bit",,,"Size:  1-1/2"" , Inserts:  6 , Hub:  5-8""-11",Carbide Rebar Core Bits
48|24837,Core Bits|Coring Bits,CB1625,Carbide Rebar Core Bits,,E:\IMAGES\ITEMS\product\C\B\diamond-products-cb1625-carbide-rebar-core-bits.png,Diamond Products,Designed to cut through rebar after a diamond core bit has drilled through the concrete. Carbide inserts are brazed into the core barrel. This specialized bit must be used with water to keep the bit cool while drilling in steel.,"Application : Designed to cut through rebar after a diamond core bit has drilled through the concreteCarbide inserts are brazed into the core barrelThis specialized bit must be used with water to keep the bit cool while drilling in steelBond : CBCore length : 13""Quality grade : Carbide Rebar Cutter Core Bit",,,"Size:  1-5/8"" , Inserts:  6 , Hub:  1-1/4""-7",Carbide Rebar Core Bits
48|24837,Core Bits|Coring Bits,CB1750,Carbide Rebar Core Bits,,E:\IMAGES\ITEMS\product\C\B\diamond-products-cb1750-carbide-rebar-core-bits.png,Diamond Products,Designed to cut through rebar after a diamond core bit has drilled through the concrete. Carbide inserts are brazed into the core barrel. This specialized bit must be used with water to keep the bit cool while drilling in steel.,"Application : Designed to cut through rebar after a diamond core bit has drilled through the concreteCarbide inserts are brazed into the core barrelThis specialized bit must be used with water to keep the bit cool while drilling in steelBond : CBCore length : 13""Quality grade : Carbide Rebar Cutter Core Bit",,,"Size:  1-3/4"" , Inserts:  6 , Hub:  1-1/4""-7",Carbide Rebar Core Bits
48|24837,Core Bits|Coring Bits,CB1875,Carbide Rebar Core Bits,,E:\IMAGES\ITEMS\product\C\B\diamond-products-cb1875-carbide-rebar-core-bits.png,Diamond Products,Designed to cut through rebar after a diamond core bit has drilled through the concrete. Carbide inserts are brazed into the core barrel. This specialized bit must be used with water to keep the bit cool while drilling in steel.,"Application : Designed to cut through rebar after a diamond core bit has drilled through the concreteCarbide inserts are brazed into the core barrelThis specialized bit must be used with water to keep the bit cool while drilling in steelBond : CBCore length : 13""Quality grade : Carbide Rebar Cutter Core Bit",,,"Size:  1-7/8"" , Inserts:  6 , Hub:  1-1/4""-7",Carbide Rebar Core Bits
48|24837,Core Bits|Coring Bits,CB2000,Carbide Rebar Core Bits,,E:\IMAGES\ITEMS\product\C\B\diamond-products-cb2000-carbide-rebar-core-bits.png,Diamond Products,Designed to cut through rebar after a diamond core bit has drilled through the concrete. Carbide inserts are brazed into the core barrel. This specialized bit must be used with water to keep the bit cool while drilling in steel.,"Application : Designed to cut through rebar after a diamond core bit has drilled through the concreteCarbide inserts are brazed into the core barrelThis specialized bit must be used with water to keep the bit cool while drilling in steelBond : CBCore length : 13""Quality grade : Carbide Rebar Cutter Core Bit",,,"Size:  2"" , Inserts:  8 , Hub:  1-1/4""-7",Carbide Rebar Core Bits
48|24837,Core Bits|Coring Bits,CB2500,Carbide Rebar Core Bits,,E:\IMAGES\ITEMS\product\C\B\diamond-products-cb2500-carbide-rebar-core-bits.png,Diamond Products,Designed to cut through rebar after a diamond core bit has drilled through the concrete. Carbide inserts are brazed into the core barrel. This specialized bit must be used with water to keep the bit cool while drilling in steel.,"Application : Designed to cut through rebar after a diamond core bit has drilled through the concreteCarbide inserts are brazed into the core barrelThis specialized bit must be used with water to keep the bit cool while drilling in steelBond : CBCore length : 13""Quality grade : Carbide Rebar Cutter Core Bit",,,"Size:  2-1/2"" , Inserts:  10 , Hub:  1-1/4""-7",Carbide Rebar Core Bits
48|24837,Core Bits|Coring Bits,CB3000,Carbide Rebar Core Bits,,E:\IMAGES\ITEMS\product\C\B\diamond-products-cb3000-carbide-rebar-core-bits.png,Diamond Products,Designed to cut through rebar after a diamond core bit has drilled through the concrete. Carbide inserts are brazed into the core barrel. This specialized bit must be used with water to keep the bit cool while drilling in steel.,"Application : Designed to cut through rebar after a diamond core bit has drilled through the concreteCarbide inserts are brazed into the core barrelThis specialized bit must be used with water to keep the bit cool while drilling in steelBond : CBCore length : 13""Quality grade : Carbide Rebar Cutter Core Bit",,,"Size:  3"" , Inserts:  10 , Hub:  1-1/4""-7",Carbide Rebar Core Bits
48|24837,Core Bits|Coring Bits,CB3500,Carbide Rebar Core Bits,,E:\IMAGES\ITEMS\product\C\B\diamond-products-cb3500-carbide-rebar-core-bits.png,Diamond Products,Designed to cut through rebar after a diamond core bit has drilled through the concrete. Carbide inserts are brazed into the core barrel. This specialized bit must be used with water to keep the bit cool while drilling in steel.,"Application : Designed to cut through rebar after a diamond core bit has drilled through the concreteCarbide inserts are brazed into the core barrelThis specialized bit must be used with water to keep the bit cool while drilling in steelBond : CBCore length : 13""Quality grade : Carbide Rebar Cutter Core Bit",,,"Size:  3-1/2"" , Inserts:  14 , Hub:  1-1/4""-7",Carbide Rebar Core Bits
48|24837,Core Bits|Coring Bits,CB4000,Carbide Rebar Core Bits,,E:\IMAGES\ITEMS\product\C\B\diamond-products-cb4000-carbide-rebar-core-bits.png,Diamond Products,Designed to cut through rebar after a diamond core bit has drilled through the concrete. Carbide inserts are brazed into the core barrel. This specialized bit must be used with water to keep the bit cool while drilling in steel.,"Application : Designed to cut through rebar after a diamond core bit has drilled through the concreteCarbide inserts are brazed into the core barrelThis specialized bit must be used with water to keep the bit cool while drilling in steelBond : CBCore length : 13""Quality grade : Carbide Rebar Cutter Core Bit",,,"Size:  4"" , Inserts:  16 , Hub:  1-1/4""-7",Carbide Rebar Core Bits
48|24837,Core Bits|Coring Bits,CB5000,Carbide Rebar Core Bits,,E:\IMAGES\ITEMS\product\C\B\diamond-products-cb5000-carbide-rebar-core-bits.png,Diamond Products,Designed to cut through rebar after a diamond core bit has drilled through the concrete. Carbide inserts are brazed into the core barrel. This specialized bit must be used with water to keep the bit cool while drilling in steel.,"Application : Designed to cut through rebar after a diamond core bit has drilled through the concreteCarbide inserts are brazed into the core barrelThis specialized bit must be used with water to keep the bit cool while drilling in steelBond : CBCore length : 13""Quality grade : Carbide Rebar Cutter Core Bit",,,"Size:  5"" , Inserts:  18 , Hub:  1-1/4""-7",Carbide Rebar Core Bits
48|24837,Core Bits|Coring Bits,CB6000,Carbide Rebar Core Bits,,E:\IMAGES\ITEMS\product\C\B\diamond-products-cb6000-carbide-rebar-core-bits.png,Diamond Products,Designed to cut through rebar after a diamond core bit has drilled through the concrete. Carbide inserts are brazed into the core barrel. This specialized bit must be used with water to keep the bit cool while drilling in steel.,"Application : Designed to cut through rebar after a diamond core bit has drilled through the concreteCarbide inserts are brazed into the core barrelThis specialized bit must be used with water to keep the bit cool while drilling in steelBond : CBCore length : 13""Quality grade : Carbide Rebar Cutter Core Bit",,,"Size:  6"" , Inserts:  24 , Hub:  1-1/4""-7",Carbide Rebar Core Bits
28014,Concrete and Masonry Cup Wheels,36,Grinding Dmnd Spiral Wheel,,E:\IMAGES\ITEMS\product\3\6\diamond-products-36-grinding-dmnd-spiral-wheel.jpg,Diamond Products,Star Blue Turbo Cup Grinder,General grinding and removalSpiral turbo for a fast grindTry the ring style for a smoother finish,,,4” X 5/8-11 (10 Seg),Grinding Dmnd Spiral Wheel
24970,Diamond Saw Blades,2739,Diamond Crack Chaser,,E:\IMAGES\ITEMS\product\2\7\diamond-products-2739-diamond-crack-chaser.jpg,Diamond Products,Star Blue V Crack Blade,"Good blade lifeCleans, routs and repairs cracks in concrete and other materialsFast cutting while leaving a clean grooveSegment design provides longer life",,,Star Blue V-Crack Tuck Point Diamond Blade,Diamond Crack Chaser
28014,Concrete and Masonry Cup Wheels,4098,Grinding Dmnd Ring  Cup,,E:\IMAGES\ITEMS\product\4\0\diamond-products-4098-grinding-dmnd-ring-cup.jpg,Diamond Products,Star Blue Turbo Cup Grinder,General grinding and removalSpiral turbo for a fast grindTry the ring style for a smoother finish,,,4” X 5/8-11 (Rt5B),Grinding Dmnd Ring  Cup
24970,Diamond Saw Blades,12489,Diamond Blade Gold Dp,,E:\IMAGES\ITEMS\product\1\2\diamond-products-12489-diamond-blade-gold-dp.jpg,Diamond Products,Standard Gold Turbo Blade,"Better quality diamond and better cutting valueContinuous rim for a smooth cutOffer a faster cut than segmented blades due to the serrated segment design, allowing less surface-to-surface contact",,,7” X .095 X 7/8”,Diamond Blade Gold Dp
24970,Diamond Saw Blades,15373,Diamond Blade  Cut-All,,E:\IMAGES\ITEMS\product\1\5\diamond-products-15373-diamond-blade-cut-all.jpg,Diamond Products,Imperial Purple Cut All Blade,High quality and very good lifeDry or wet cuttingDiamond depth of .354”Segment height of .433”,"The Cut-ALL split segment creates a larger weld surface, offering double the weld strength than conventional split segment blades",,14” X .125 X Unv,Diamond Blade  Cut-All
28002,Concrete and Masonry Wheels,17539,Grinding Diamond Wheel Md,,E:\IMAGES\ITEMS\product\1\7\diamond-products-17539-grinding-diamond-wheel-md.jpg,Diamond Products,Dry Ring Cup Grinder,3 bonds to fit your applicationFine grit - smoothest finishMedium grit - basic grinding and removalCoarse grit - heavy aggressive removal,,,4” X 5/8-11; Grit: Medium,Grinding Diamond Wheel Md
28002,Concrete and Masonry Wheels,17846,Grinding Diamond Wheel,,E:\IMAGES\ITEMS\product\1\7\diamond-products-17846-grinding-diamond-wheel.jpg,Diamond Products,Standard Gold Spiral Turbo,,General grinding and medium removal with Better life,,4” (9 Seg),Grinding Diamond Wheel
24970,Diamond Saw Blades,27542,Diamond Crack Chaser,,E:\IMAGES\ITEMS\product\2\7\diamond-products-27542-diamond-crack-chaser.jpg,Diamond Products,Heavy Duty Orange V-Crack Blade,,Very high quality diamond and longer cutting life,,4”,Diamond Crack Chaser
24970,Diamond Saw Blades,53735,Diamond Blade Asph.,,E:\IMAGES\ITEMS\product\5\3\diamond-products-53735-diamond-blade-asph.jpg,Diamond Products,Heavy Duty Orange,Very high quality diamond and longer cutting lifeDry or wet cuttingDiamond depth of .295” (7mm)Segment height of .395” (10mm),,,12” X .125 X Unv,Diamond Blade Asph.
24970,Diamond Saw Blades,53743,Diamond Blade Asph.,,E:\IMAGES\ITEMS\product\5\3\diamond-products-53743-diamond-blade-asph.jpg,Diamond Products,Heavy Duty Orange,Very high quality diamond and longer cutting lifeDry or wet cuttingDiamond depth of .295” (7mm)Segment height of .395” (10mm),,,14” X .125 X Unv,Diamond Blade Asph.
24970,Diamond Saw Blades,58454,Diamond Blade,,E:\IMAGES\ITEMS\product\5\8\diamond-products-58454-diamond-blade.jpg,Diamond Products,Standard Gold,"Better quality diamond and better cutting valueContinuous rim for a smooth cutOffer a faster cut than segmented blades due to the serrated segment design, allowing less surface-to-surface contact",,,12” X .125 X Unv,Diamond Blade
24970,Diamond Saw Blades,58455,Diamond Blade,,E:\IMAGES\ITEMS\product\5\8\diamond-products-58455-diamond-blade.jpg,Diamond Products,Standard Gold,"Better quality diamond and better cutting valueContinuous rim for a smooth cutOffer a faster cut than segmented blades due to the serrated segment design, allowing less surface-to-surface contact",,,14” X .125 X Unv,Diamond Blade
28002,Concrete and Masonry Wheels,69226,"Grinding Disc 4.5"" Masonry Tyrol",,E:\IMAGES\ITEMS\product\6\9\diamond-products-69226-grinding-disc-45-masonry-tyrol.jpg,Diamond Products,Tyrolit Basic Wheels For General Purpose Use On Concrete/Masonry,"Silicon carbide grainGeneral purpose cutting & light grinding wheels for concrete, masonry and stoneGood cutting rate and wheel lifeHigh side stability for difficult applications",,,4-1/2” X 1/8” X 5/8”-11,"Grinding Disc 4.5"" Masonry Tyrol"
24970,Diamond Saw Blades,74950,"Diamond Blade 4"" Dry Star Blue",,E:\IMAGES\ITEMS\product\7\4\diamond-products-74950-diamond-blade-4-dry-star-blue.jpg,Diamond Products,Star Blue Small Diameter Blades,Good quality and life,,,4” X .070 X 7/8”,"Diamond Blade 4"" Dry Star Blue"
24970,Diamond Saw Blades,74959,"Diamond Blade 4"" Star Blue Tubo",,E:\IMAGES\ITEMS\product\7\4\diamond-products-74959-diamond-blade-4-star-blue-tubo.jpg,Diamond Products,Star Blue Turbo Blades,"Good quality diamond and good cutting valueContinuous rim for a smooth cutOffer a faster cut than segmented blades due to the serrated segment design, allowing less surface-to-surface contact",,,4” X .080 X 7/8”,"Diamond Blade 4"" Star Blue Tubo"
24970,Diamond Saw Blades,74961,"Diamond Blade 7"" Turbo Star Blue",,E:\IMAGES\ITEMS\product\7\4\diamond-products-74961-diamond-blade-7-turbo-star-blue.jpg,Diamond Products,Star Blue Turbo Blades,"Good quality diamond and good cutting valueContinuous rim for a smooth cutOffer a faster cut than segmented blades due to the serrated segment design, allowing less surface-to-surface contact",,,7” X .095 X 7/8”,"Diamond Blade 7"" Turbo Star Blue"
24970,Diamond Saw Blades,85261,"Diamond Blade 14"" Sb400",,E:\IMAGES\ITEMS\product\8\5\diamond-products-85261-diamond-blade-14-sb400.jpg,Diamond Products,Star Blue High Speed Blades,"Good quality diamond and good cutting valueDiamond depth of .394""Segment height of .472""",,,14” X .125 X Unv,"Diamond Blade 14"" Sb400"
24970,Diamond Saw Blades,92398,"Diamond Blade 12"" Dry Sb",,E:\IMAGES\ITEMS\product\9\2\diamond-products-92398-diamond-blade-12-dry-sb.jpg,Diamond Products,Star Blue High Speed Blades,"Good quality diamond and good cutting valueDiamond depth of .394""Segment height of .472""",,,12” X .110 X Unv,"Diamond Blade 12"" Dry Sb"
24970,Diamond Saw Blades,C51WH12,Diamond Blade Wetcut,,E:\IMAGES\ITEMS\product\C\5\diamond-products-c51wh12-diamond-blade-wetcut.jpg,Diamond Products,Heavy Duty Orange Wet Walk Behind Blade,.250” Diamond DepthFast cutting blade that works well with a wide variety of high or low HP saws.Combines long life performance while maximizing your blade dollars,,,"12"" Diameter; Available In: .110, .125, .140, .155, .187, .250, .375",Diamond Blade Wetcut
24970,Diamond Saw Blades,C51WH14,Diamond Blade Wetcut,,E:\IMAGES\ITEMS\product\C\5\diamond-products-c51wh14-diamond-blade-wetcut.jpg,Diamond Products,Heavy Duty Orange Wet Walk Behind Blade,.250” Diamond DepthFast cutting blade that works well with a wide variety of high or low HP saws.Combines long life performance while maximizing your blade dollars,,,"14"" Diameter; Available In: .110, .125, .140, .155, .187, .250, .375",Diamond Blade Wetcut
24970,Diamond Saw Blades,C51WH18,Diamond Blade Wetcut,,E:\IMAGES\ITEMS\product\C\5\diamond-products-c51wh18-diamond-blade-wetcut.jpg,Diamond Products,Heavy Duty Orange Wet Walk Behind Blade,.250” Diamond DepthFast cutting blade that works well with a wide variety of high or low HP saws.Combines long life performance while maximizing your blade dollars,,,"18"" Diameter; Available In: .125, .140, .155, .165, .175, .187, .210, .250",Diamond Blade Wetcut
29018,Concrete Cutting,CC1213HS,"Saw - Concrete 18"" 13Hp",,E:\IMAGES\ITEMS\product\C\C\diamond-products-cc1213hs-saw-concrete-18-13hp.jpg,Diamond Products,Cc1200 Small Walk Behind Saw,"18"" maximum blade capacity6-5/8"" maximum cutting depthHeavy duty designSlip-on blade guardLeft or right side sawingScrew feed raise & lowerCyclone air filterBui",,,"Engine Type: 420Cc, 21 Torque (Lbs.-Ft.) -Briggs 2100 Series Gas; Maximum Depth Of Cut With 14” Blade: 4-5/8”; Blade Shaft Rpm: 2,600; Blade Shaft Diameter: 1-1/4”; Arbor Size: 1” With Single Drive Pin; Blade Mounting: Right Or Left; Blade Raise/Lower: Pr","Saw - Concrete 18"" 13Hp"
24970,Diamond Saw Blades,E2S,"Diamond Blade 4"" Gold",,E:\IMAGES\ITEMS\product\E\2\diamond-products-e2s-diamond-blade-4-gold.jpg,Diamond Products,Standard Gold Small Diameter Blades,Very good quality & good life,,,4” X .070 X 7/8”,"Diamond Blade 4"" Gold"
24970,Diamond Saw Blades,HPT7H12,"Diamond Blade Dry Cut 12""",,/,Diamond Products,Heavy Duty Orange High Performance Turbo Blades,Very high quality diamond for very fast cuttingLonger blade life,,,12” X .125 X Unv,"Diamond Blade Dry Cut 12"""
24970,Diamond Saw Blades,HPT7H14,"Diamond Blade 14""Drycut",,/,Diamond Products,Heavy Duty Orange High Performance Turbo Blades,Very high quality diamond for very fast cuttingLonger blade life,,,14” X .125 X Unv,"Diamond Blade 14""Drycut"
28002,Concrete and Masonry Wheels,T5S-7,"Grinding Diamond Wheel 7""",,E:\IMAGES\ITEMS\product\T\5\diamond-products-t5s-7-grinding-diamond-wheel-7.jpg,Diamond Products,Standard Gold Spiral Turbo,,General grinding and medium removal with Better life,,7” (12 Seg),"Grinding Diamond Wheel 7"""
24962,Chop Saws and Cut-Off Machines,5801601,C14 Hand Held Electric Saw,,E:\IMAGES\ITEMS\product\5\8\C14-Hand-Held-Electric.png,Diamond Products,,"14"" blade capacity Overload protection with load warning LED light Wet or dry cutting Detachable guide rollers (included) Splash guard to protect from water spray Externally accessible motor brushes 15 amp (120V)/20 amp (110V) 17 lbs.",,,C14 Hand Held Electric Saw,C14 Hand Held Electric Saw
24962,Chop Saws and Cut-Off Machines,CC6571D,Walk Behind Saw Tier 4 Final,,E:\IMAGES\ITEMS\product\C\C\Walk-Behind-Saw-Tier-4.png,Diamond Products,,"Single or three speed models 14"" to 42' blade capacity Clean and quiet Kubota V2607 diesel engine Proven turbocharged 4-cylinder, 2.6L liquid-cooled engine like the CC6566D, but with 71.1HP (53kW) Liquid-cooled engine allows for a smooth running, longer lasting saw with higher productivity High pressure common rail injection, EGR, advanced diesel oxidation catalyst and diesel particulate filter (DOC/DPF) combines with fully electronic controls to optimize combustion, minimize full consumption and maximize performance in a compact package",,,Walk Behind Saw Tier 4 Final,Walk Behind Saw Tier 4 Final
22659,Oils,6061305,Pre-Mix 2-Cycle Fuel,Stop worrying about ethanol and use our pre-mix 2-cycle fuel.  The 50:1 gas/oil mix has 94 octane gasoline and the cleanest burning oil.,E:\IMAGES\ITEMS\product\6\0\Pre-Mix-2-Cycle.jpg,Diamond Products,Stop worrying about ethanol and use our pre-mix 2-cycle fuel.  The 50:1 gas/oil mix has 94 octane gasoline and the cleanest burning oil.,"For Your Fast-Cut SLR Hand Saw (2 Case Minimum) Sold only in cases of 8 quart bottles Valid through December 31, 2015.",,,Pre-Mix 2-Cycle Fuel,Pre-Mix 2-Cycle Fuel
24962,Chop Saws and Cut-Off Machines,FC7314SLR,14” FAST-CUT SLR HIGH SPEED SAW,,E:\IMAGES\ITEMS\product\F\C\14-FAST-CUT-SLR-HIGH-SPEED.png,Diamond Products,,• Saws start in the choke position • Same features as the competition • Reduces flooding • Improved air flow • Tested and proven • Can be retro-fit into existing Fast-Cut saws,"• Light weight and balanced for less operator fatigue • 5-stage filtration system • 20mm arbor with 1” metal bushing • Powerful 73cc (14”) or 81cc (16”) engine • Easy-Start choke feature helps air flow that enables quick starting • Fully adjustable blade guard • Smooth start decompression valve reduces start up force by 70% • Water kit included and garden hose connection • Tool kit included with universal wrench, angle torx screwdriver, screw driver and bushing in carry bag • Sure-grip rubber coated handles • SLR muffler complying with EUII and EPAIII exhaust emission limits Optimized cooling from air flow and fuel compensator - reduces cylinder temperature • Reinforced hood fastening system keeps the air cleaner cover secure • Better engine tuning allows for minimal maintenance • Improved fuel consumption and increased cutting efficiency • Quick action blade guard adjustment and belt tensioning • Proven mass dampening system that greatly reduces vibration for operator comfort • Computerized ignition with digital timing control for easy starting, blade RPM control and consistent power • Ignition coil with start support function for faster starting",,14” FAST-CUT SLR HIGH SPEED SAW,14” FAST-CUT SLR HIGH SPEED SAW
24962,Chop Saws and Cut-Off Machines,FC8116SLR,16” FAST-CUT SLR HIGH SPEED SAW,,E:\IMAGES\ITEMS\product\F\C\16-FAST-CUT-SLR-HIGH-SPEED.png,Diamond Products,,• Saws start in the choke position • Same features as the competition • Reduces flooding • Improved air flow • Tested and proven • Can be retro-fit into existing Fast-Cut saws,"• Light weight and balanced for less operator fatigue • 5-stage filtration system • 20mm arbor with 1” metal bushing • Powerful 73cc (14”) or 81cc (16”) engine • Easy-Start choke feature helps air flow that enables quick starting • Fully adjustable blade guard • Smooth start decompression valve reduces start up force by 70% • Water kit included and garden hose connection • Tool kit included with universal wrench, angle torx screwdriver, screw driver and bushing in carry bag • Sure-grip rubber coated handles • SLR muffler complying with EUII and EPAIII exhaust emission limits • Optimized cooling from air flow and fuel compensator - reduces cylinder temperature • Reinforced hood fastening system keeps the air cleaner cover secure • Better engine tuning allows for minimal maintenance • Improved fuel consumption and increased cutting efficiency • Quick action blade guard adjustment and belt tensioning • Proven mass dampening system that greatly reduces vibration for operator comfort • Computerized ignition with digital timing control for easy starting, blade RPM control and consistent power • Ignition coil with start support function for faster starting",,16” FAST-CUT SLR HIGH SPEED SAW,16” FAST-CUT SLR HIGH SPEED SAW
24970,Diamond Saw Blades,11421,HD MAXX High Speed Blade,Offering the same Heavy Duty Orange quality that you’ve grown to trust with an even longer life and faster cutting performance.,E:\IMAGES\ITEMS\product\1\1\HD-MAXX-High-Speed.jpg,Diamond Products,Offering the same Heavy Duty Orange quality that you’ve grown to trust with an even longer life and faster cutting performance.,,"Available in all the high speed bonds that cut general purpose concrete, reinforced concrete, brick, block and more",,HD MAXX High Speed Blade,HD MAXX High Speed Blade
24962,Chop Saws and Cut-Off Machines,5801602,"12"" Mini Dragon Electric Ring Saw",,E:\IMAGES\ITEMS\product\5\8\diamond-products-5801602-12-mini-dragon-electric-ring-saw.jpg,Diamond Products,,1/3 less cutting cost than chain sawing Best power transfer to blade - where it is needed Eliminates over cuts on corners Electronic overload with warning light Fast and light weight - 22 lbs. Wet cutting only,,,,"12"" Mini Dragon Electric Ring Saw"
24962,Chop Saws and Cut-Off Machines,5801603,"16"" Mini Dragon Electric Ring Saw",,E:\IMAGES\ITEMS\product\5\8\diamond-products-5801603-16-mini-dragon-electric-ring-saw.jpg,Diamond Products,,1/3 less cutting cost than chain sawing Best power transfer to blade - where it is needed Eliminates over cuts on corners Electronic overload with warning light Fast and light weight - 22 lbs. Wet cutting only,,,,"16"" Mini Dragon Electric Ring Saw"
29018,Concrete Cutting,CC7574DD,Inline Walk Behind Saw,,E:\IMAGES\ITEMS\product\C\C\diamond-products-cc7574dd-inline-walk-behind-saw.jpg,Diamond Products,Increased Production · Lower Maintenance Costs · Better Fuel Efficiency,"Tier 4 Final 74.3HP Deutz diesel engine   20"" to 48"" blade capacity (maximum 19-3/4"" cutting depth)   Self-propelled   Available with single speed, three speed or single speed with clutch   4-stage filtration system   Blade shaft gearbox, oil bath for low maintenance",,,,Inline Walk Behind Saw
27909,Diamond Core Bits & Drill Bits,00010,DIAMOND 00010 6^ HD WET DIAMOND CORE BIT,,E:\IMAGES\ITEMS\product\0\0\diamond-products-00010-diamond-00010-6-hd-wet-diamond-core-bit.jpg,Diamond Products,Heavy Duty Orange Wet Core Bore Bit,Heavy Duty Orange Wet Core Bore Bit,"Excellent footage and drilling speed.  Designed for all types of wet drilling in applications with light to moderate steel. Very high quality diamond and longer coring life.  General Purpose, Longer Life",60346100010.0,"6""",DIAMOND 00010 6^ HD WET DIAMOND CORE BIT
19455,Diamond Grinding Wheels,00106,DIAMOND 00106 1700007 ARBOR ADAPTOR 1X20MM,,E:\IMAGES\ITEMS\product\0\0\diamond-products-00106-diamond-00106-1700007-arbor-adaptor-1x20mm.png,Diamond Products,Blade and Cup Grinder Bushing,,1” outside diameter x  20 MM inside diameter x  .070 thickness,60346100106.0,,DIAMOND 00106 1700007 ARBOR ADAPTOR 1X20MM
24970,Diamond Saw Blades,01021,DIAMOND 01021 CGP30187XM 30X187 GIGA PREMIUM CURED CONCRETE BLADE WITH,,E:\IMAGES\ITEMS\product\0\1\diamond-products-01021-diamond-01021-cgp30187xm-30x187-giga-premium-cured-concrete-blade-with.jpg,Diamond Products,Giga Titanium Cured Concrete Diamond Blades,Giga Titanium Cured Concrete Diamond Blades,".500” Diamond Depth 1” arbor with drive pin hole standard. 30"" x .187 x 1"" CGP30187M",60346101021.0,".500” Diamond Depth 1” arbor with drive pin hole standard. 30"" x .187 x 1"" CGP30187M",DIAMOND 01021 CGP30187XM 30X187 GIGA PREMIUM CURED CONCRETE BLADE WITH
27909,Diamond Core Bits & Drill Bits,04822,DIAMOND 04822 BH10000 10^ HEAVY DUTY CORE BIT HOL,,E:\IMAGES\ITEMS\product\0\4\diamond-products-04822-diamond-04822-bh10000-10-heavy-duty-core-bit-hol.jpg,Diamond Products,Heavy Duty Orange Wet Core Bore Bit,Heavy Duty Orange Wet Core Bore Bit,"Excellent footage and drilling speed.  Designed for all types of wet drilling in applications with light to moderate steel. Very high quality diamond and longer coring life.  General Purpose, Longer Life",60346104822.0,"10""",DIAMOND 04822 BH10000 10^ HEAVY DUTY CORE BIT HOL
24970,Diamond Saw Blades,05362,DIAMOND 05362 AP30187IM 30X187X1 PREM GREEN ASPHALT BLADE WITH INSERTS,,E:\IMAGES\ITEMS\product\0\5\diamond-products-05362-diamond-05362-ap30187im-30x187x1-prem-green-asphalt-blade-with-inserts.png,Diamond Products,,,,60346105362.0,,DIAMOND 05362 AP30187IM 30X187X1 PREM GREEN ASPHALT BLADE WITH INSERTS
24970,Diamond Saw Blades,06070,DIAMOND 06070 AP26187IM 26X187X1 PREMIUM GREEN ASPHALT METRIC BLADE WI,,E:\IMAGES\ITEMS\product\0\6\diamond-products-06070-diamond-06070-ap26187im-26x187x1-premium-green-asphalt-metric-blade-wi.png,Diamond Products,,,,60346106070.0,,DIAMOND 06070 AP26187IM 26X187X1 PREMIUM GREEN ASPHALT METRIC BLADE WI
